iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PAK,Asia,Pakistan,2021-08-17,1109274,3974,4130.571,24639.0,66.0,79.143,4925.73,17.647,18.342,109.409,0.293,0.351,0.97,56965.0,0.253,0.073,13.8,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-18,1113647,4373,4050.429,24713.0,74.0,75.143,4945.148,19.418,17.986,109.738,0.329,0.334,0.97,55932.0,0.248,0.072,13.8,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-19,1116886,3239,3853.286,24783.0,70.0,73.857,4959.531,14.383,17.111,110.049,0.311,0.328,0.96,55395.0,0.246,0.07,14.4,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-20,1119970,3084,3610.143,24848.0,65.0,72.714,4973.225,13.694,16.031,110.338,0.289,0.323,0.97,54320.0,0.241,0.066,15.0,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-21,1123812,3842,3628.857,24923.0,75.0,73.857,4990.286,17.06,16.114,110.671,0.333,0.328,0.97,53554.0,0.238,0.068,14.8,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-22,1127584,3772,3643.571,25003.0,80.0,75.0,5007.035,16.75,16.179,111.026,0.355,0.333,0.98,53796.0,0.239,0.068,14.8,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-23,1131659,4075,3765.571,25094.0,91.0,74.429,5025.13,18.095,16.721,111.43,0.404,0.33,0.99,54038.0,0.24,0.07,14.4,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-24,1135858,4199,3797.714,25220.0,126.0,83.0,5043.776,18.646,16.864,111.989,0.56,0.369,0.99,55276.0,0.245,0.069,14.6,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-25,1140411,4553,3823.429,25320.0,100.0,86.714,5063.994,20.218,16.978,112.433,0.444,0.385,0.99,55735.0,0.247,0.069,14.6,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-26,1144341,3930,3922.143,25415.0,95.0,90.286,5081.445,17.451,17.416,112.855,0.422,0.401,0.99,56566.0,0.251,0.069,14.4,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-27,1148572,4231,4086.0,25535.0,120.0,98.143,5100.233,18.788,18.144,113.388,0.533,0.436,0.99,57859.0,0.257,0.071,14.2,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-28,1152481,3909,4095.571,25604.0,69.0,97.286,5117.59,17.358,18.186,113.695,0.306,0.432,0.98,59426.0,0.264,0.069,14.5,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-29,1156281,3800,4099.571,25670.0,66.0,95.286,5134.464,16.874,18.204,113.988,0.293,0.423,0.97,60742.0,0.27,0.067,14.8,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-30,1160119,3838,4065.714,25788.0,118.0,99.143,5151.507,17.043,18.054,114.512,0.524,0.44,0.97,61110.0,0.271,0.067,15.0,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-31,1163688,3569,3975.714,25889.0,101.0,95.571,5167.355,15.848,17.654,114.96,0.448,0.424,0.97,59886.0,0.266,0.066,15.1,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-01,1167757,4069,3906.571,25978.0,89.0,94.0,5185.423,18.068,17.347,115.355,0.395,0.417,0.96,58881.0,0.261,0.066,15.1,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-02,1171578,3821,3891.0,26035.0,57.0,88.571,5202.391,16.967,17.278,115.608,0.253,0.393,0.96,58910.0,0.262,0.066,15.1,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-03,1171578,0,3286.571,26035.0,0.0,71.429,5202.391,0.0,14.594,115.608,0.0,0.317,0.96,58726.0,0.261,0.056,17.9,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-04,1179305,7727,3832.0,26175.0,140.0,81.571,5236.702,34.312,17.016,116.23,0.622,0.362,0.98,58628.0,0.26,0.065,15.3,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-05,1182918,3613,3805.286,26232.0,57.0,80.286,5252.746,16.044,16.897,116.483,0.253,0.357,0.97,57912.0,0.257,0.066,15.2,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-06,1186234,3316,3730.714,26330.0,98.0,77.429,5267.471,14.725,16.566,116.918,0.435,0.344,0.96,58034.0,0.258,0.064,15.6,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-07,1190136,3902,3778.286,26413.0,83.0,74.857,5284.797,17.327,16.777,117.287,0.369,0.332,0.94,58063.0,0.258,0.065,15.4,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-08,1194198,4062,3777.286,26497.0,84.0,74.143,5302.835,18.037,16.773,117.66,0.373,0.329,0.93,59236.0,0.263,0.064,15.7,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-09,1197887,3689,3758.429,26580.0,83.0,77.857,5319.216,16.381,16.689,118.028,0.369,0.346,0.92,59264.0,0.263,0.063,15.8,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-10,1201367,3480,4255.571,26662.0,82.0,89.571,5334.669,15.453,18.897,118.393,0.364,0.398,0.9,59462.0,0.264,0.072,14.0,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-11,1204520,3153,3602.143,26720.0,58.0,77.857,5348.67,14.001,15.995,118.65,0.258,0.346,0.88,59337.0,0.263,0.061,16.5,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-12,1207508,2988,3512.857,26787.0,67.0,79.286,5361.938,13.268,15.599,118.948,0.298,0.352,0.87,59321.0,0.263,0.059,16.9,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-13,1210082,2574,3406.857,26865.0,78.0,76.429,5373.368,11.43,15.128,119.294,0.346,0.339,0.86,58753.0,0.261,0.058,17.2,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-14,1212809,2727,3239.0,26938.0,73.0,75.0,5385.477,12.109,14.383,119.618,0.324,0.333,0.85,57984.0,0.257,0.056,17.9,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-15,1215821,3012,3089.0,27004.0,66.0,72.429,5398.852,13.375,13.717,119.911,0.293,0.322,0.84,57296.0,0.254,0.054,18.5,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-16,1218749,2928,2980.286,27072.0,68.0,70.286,5411.853,13.002,13.234,120.213,0.302,0.312,0.83,56609.0,0.251,0.053,19.0,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-17,1221261,2512,2842.0,27135.0,63.0,67.571,5423.008,11.155,12.62,120.493,0.28,0.3,0.82,56108.0,0.249,0.051,19.7,tests performed,62.96,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-18,1223841,2580,2760.143,27206.0,71.0,69.429,5434.464,11.456,12.256,120.808,0.315,0.308,0.81,55236.0,0.245,0.05,20.0,tests performed,55.09,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-19,1226008,2167,2642.857,27246.0,40.0,65.571,5444.087,9.623,11.736,120.986,0.178,0.291,0.8,54841.0,0.244,0.048,20.8,tests performed,55.09,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-20,1227905,1897,2546.143,27327.0,81.0,66.0,5452.511,8.424,11.306,121.346,0.36,0.293,0.8,54583.0,0.242,0.047,21.4,tests performed,55.09,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-21,1230238,2333,2489.857,27374.0,47.0,62.286,5462.87,10.36,11.056,121.554,0.209,0.277,0.79,54483.0,0.242,0.046,21.9,tests performed,55.09,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-22,1232595,2357,2396.286,27432.0,58.0,61.143,5473.337,10.466,10.641,121.812,0.258,0.272,0.79,53641.0,0.238,0.045,22.4,tests performed,55.09,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-23,1234828,2233,2297.0,27482.0,50.0,58.571,5483.252,9.916,10.2,122.034,0.222,0.26,0.78,52371.0,0.233,0.044,22.8,tests performed,55.09,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-24,1236888,2060,2232.429,27524.0,42.0,55.571,5492.4,9.147,9.913,122.22,0.187,0.247,0.77,51680.0,0.229,0.043,23.1,tests performed,55.09,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-25,1238668,1780,2118.143,27566.0,42.0,51.429,5500.304,7.904,9.406,122.407,0.187,0.228,0.77,49949.0,0.222,0.042,23.6,tests performed,55.09,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-26,1240425,1757,2059.571,27597.0,31.0,50.143,5508.106,7.802,9.146,122.544,0.138,0.223,0.76,48475.0,0.215,0.042,23.5,tests performed,46.76,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-27,1241825,1400,1988.571,27638.0,41.0,44.429,5514.322,6.217,8.83,122.727,0.182,0.197,0.76,48102.0,0.214,0.041,24.2,tests performed,46.76,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-28,1243385,1560,1878.143,27690.0,52.0,45.143,5521.25,6.927,8.34,122.957,0.231,0.2,0.75,47799.0,0.212,0.039,25.5,tests performed,46.76,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-29,1245127,1742,1790.286,27729.0,39.0,42.429,5528.985,7.735,7.95,123.131,0.173,0.188,0.75,47470.0,0.211,0.038,26.5,tests performed,46.76,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-09-30,1246538,1411,1672.857,27785.0,56.0,43.286,5535.25,6.266,7.428,123.379,0.249,0.192,0.75,48111.0,0.214,0.035,28.8,tests performed,46.76,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-01,1248202,1664,1616.286,27831.0,46.0,43.857,5542.639,7.389,7.177,123.584,0.204,0.195,0.75,47773.0,0.212,0.034,29.6,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-02,1249858,1656,1598.571,27866.0,35.0,42.857,5549.993,7.353,7.098,123.739,0.155,0.19,0.75,48554.0,0.216,0.033,30.4,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-03,1251348,1490,1560.429,27893.0,27.0,42.286,5556.609,6.616,6.929,123.859,0.12,0.188,0.75,49537.0,0.22,0.032,31.7,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-04,1252656,1308,1547.286,27947.0,54.0,44.143,5562.417,5.808,6.871,124.099,0.24,0.196,0.74,49947.0,0.222,0.031,32.3,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-05,1253868,1212,1497.571,27986.0,39.0,42.286,5567.799,5.382,6.65,124.272,0.173,0.188,0.73,50631.0,0.225,0.03,33.8,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-06,1255321,1453,1456.286,28032.0,46.0,43.286,5574.251,6.452,6.467,124.476,0.204,0.192,0.72,50294.0,0.223,0.029,34.5,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-07,1256233,912,1385.0,28058.0,26.0,39.0,5578.301,4.05,6.15,124.592,0.115,0.173,0.71,50109.0,0.223,0.028,36.2,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-08,1257188,955,1283.714,28087.0,29.0,36.571,5582.542,4.241,5.7,124.72,0.129,0.162,0.71,49423.0,0.219,0.026,38.5,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-09,1258015,827,1165.286,28106.0,19.0,34.286,5586.214,3.672,5.174,124.805,0.084,0.152,0.7,48585.0,0.216,0.024,41.7,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-10,1258959,944,1087.286,28134.0,28.0,34.429,5590.406,4.192,4.828,124.929,0.124,0.153,0.71,47012.0,0.209,0.023,43.2,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-11,1259648,689,998.857,28152.0,18.0,29.286,5593.465,3.06,4.435,125.009,0.08,0.13,0.71,45839.0,0.204,0.022,45.9,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-12,1260669,1021,971.571,28173.0,21.0,26.714,5597.999,4.534,4.314,125.102,0.093,0.119,0.71,44921.0,0.199,0.022,46.2,tests performed,37.5,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-13,1261685,1016,909.143,28201.0,28.0,24.143,5602.511,4.512,4.037,125.227,0.124,0.107,0.72,44507.0,0.198,0.02,49.0,tests performed,37.5,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-14,1262771,1086,934.0,28228.0,27.0,24.286,5607.333,4.822,4.147,125.346,0.12,0.108,0.71,44020.0,0.195,0.021,47.1,tests performed,37.5,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-15,1263664,893,925.143,28252.0,24.0,23.571,5611.298,3.965,4.108,125.453,0.107,0.105,0.71,45158.0,0.201,0.02,48.8,tests performed,37.5,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-10-16,1264384,720,909.857,28269.0,17.0,23.286,5614.496,3.197,4.04,125.528,0.075,0.103,0.7,45332.0,0.201,0.02,49.8,tests performed,37.5,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
