Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Year
Gilgit-Baltistan,Pakistan,2020-11-26,35.792146,74.982138,4583,96.0,4319.0,168.0,2020
Islamabad,Pakistan,2020-11-26,33.665087,73.121219,28555,297.0,22451.0,5807.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-11-26,34.485332,72.09169,45828,1344.0,40978.0,3506.0,2020
Punjab,Pakistan,2020-11-26,30.811346,72.13913199999998,116506,2923.0,98145.0,15438.0,2020
Sindh,Pakistan,2020-11-26,26.009446,68.77680699999999,167381,2866.0,147564.0,16951.0,2020
Azad Jammu and Kashmir,Pakistan,2020-11-27,34.027401,73.947253,6501,155.0,4886.0,1460.0,2020
Balochistan,Pakistan,2020-11-27,28.328491999999997,65.898403,17008,165.0,16214.0,629.0,2020
Gilgit-Baltistan,Pakistan,2020-11-27,35.792146,74.982138,4598,96.0,4319.0,183.0,2020
Islamabad,Pakistan,2020-11-27,33.665087,73.121219,28980,305.0,22758.0,5917.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-11-27,34.485332,72.09169,46281,1346.0,41200.0,3735.0,2020
Punjab,Pakistan,2020-11-27,30.811346,72.13913199999998,117160,2945.0,98191.0,16024.0,2020
Sindh,Pakistan,2020-11-27,26.009446,68.77680699999999,168783,2885.0,148313.0,17585.0,2020
Azad Jammu and Kashmir,Pakistan,2020-11-28,34.027401,73.947253,6556,161.0,4989.0,1406.0,2020
Balochistan,Pakistan,2020-11-28,28.328491999999997,65.898403,17046,165.0,16244.0,637.0,2020
Gilgit-Baltistan,Pakistan,2020-11-28,35.792146,74.982138,4619,97.0,4347.0,175.0,2020
Islamabad,Pakistan,2020-11-28,33.665087,73.121219,29427,307.0,23092.0,6028.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-11-28,34.485332,72.09169,46604,1355.0,41477.0,3772.0,2020
Punjab,Pakistan,2020-11-28,30.811346,72.13913199999998,117898,2960.0,98289.0,16649.0,2020
Sindh,Pakistan,2020-11-28,26.009446,68.77680699999999,170206,2897.0,149115.0,18194.0,2020
Azad Jammu and Kashmir,Pakistan,2020-11-29,34.027401,73.947253,6682,164.0,5076.0,1442.0,2020
Balochistan,Pakistan,2020-11-29,28.328491999999997,65.898403,17101,166.0,16257.0,678.0,2020
Gilgit-Baltistan,Pakistan,2020-11-29,35.792146,74.982138,4637,97.0,4365.0,175.0,2020
Islamabad,Pakistan,2020-11-29,33.665087,73.121219,29782,309.0,23399.0,6074.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-11-29,34.485332,72.09169,46877,1359.0,41617.0,3901.0,2020
Punjab,Pakistan,2020-11-29,30.811346,72.13913199999998,118511,2979.0,98331.0,17201.0,2020
Sindh,Pakistan,2020-11-29,26.009446,68.77680699999999,171595,2911.0,150765.0,17919.0,2020
Azad Jammu and Kashmir,Pakistan,2020-11-30,34.027401,73.947253,6855,165.0,5190.0,1500.0,2020
Balochistan,Pakistan,2020-11-30,28.328491999999997,65.898403,17158,166.0,16341.0,651.0,2020
Gilgit-Baltistan,Pakistan,2020-11-30,35.792146,74.982138,4649,97.0,4382.0,170.0,2020
Islamabad,Pakistan,2020-11-30,33.665087,73.121219,30123,314.0,23736.0,6073.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-11-30,34.485332,72.09169,47190,1368.0,41800.0,4022.0,2020
Punjab,Pakistan,2020-11-30,30.811346,72.13913199999998,119035,2991.0,98445.0,17599.0,2020
Sindh,Pakistan,2020-11-30,26.009446,68.77680699999999,173014,2924.0,151529.0,18561.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-01,34.027401,73.947253,6933,169.0,5283.0,1481.0,2020
Balochistan,Pakistan,2020-12-01,28.328491999999997,65.898403,17187,167.0,16414.0,606.0,2020
Gilgit-Baltistan,Pakistan,2020-12-01,35.792146,74.982138,4658,97.0,4382.0,179.0,2020
Islamabad,Pakistan,2020-12-01,33.665087,73.121219,30406,318.0,24143.0,5945.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-01,34.485332,72.09169,47370,1369.0,41864.0,4137.0,2020
Punjab,Pakistan,2020-12-01,30.811346,72.13913199999998,119578,3036.0,98601.0,17941.0,2020
Sindh,Pakistan,2020-12-01,26.009446,68.77680699999999,174350,2935.0,152599.0,18816.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-02,34.027401,73.947253,6982,173.0,5363.0,1446.0,2020
Balochistan,Pakistan,2020-12-02,28.328491999999997,65.898403,17215,169.0,16466.0,580.0,2020
Gilgit-Baltistan,Pakistan,2020-12-02,35.792146,74.982138,4667,97.0,4393.0,177.0,2020
Islamabad,Pakistan,2020-12-02,33.665087,73.121219,30748,324.0,24546.0,5878.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-02,34.485332,72.09169,47701,1375.0,42130.0,4196.0,2020
Punjab,Pakistan,2020-12-02,30.811346,72.13913199999998,120356,3066.0,98825.0,18465.0,2020
Sindh,Pakistan,2020-12-02,26.009446,68.77680699999999,175642,2962.0,153642.0,19038.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-03,34.027401,73.947253,7067,173.0,5436.0,1458.0,2020
Balochistan,Pakistan,2020-12-03,28.328491999999997,65.898403,17268,169.0,16547.0,552.0,2020
Gilgit-Baltistan,Pakistan,2020-12-03,35.792146,74.982138,4683,97.0,4402.0,184.0,2020
Islamabad,Pakistan,2020-12-03,33.665087,73.121219,31165,329.0,24960.0,5876.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-03,34.485332,72.09169,47919,1378.0,42411.0,4130.0,2020
Punjab,Pakistan,2020-12-03,30.811346,72.13913199999998,121083,3091.0,98992.0,19000.0,2020
Sindh,Pakistan,2020-12-03,26.009446,68.77680699999999,177625,2968.0,154203.0,20454.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-04,34.027401,73.947253,7151,174.0,5497.0,1480.0,2020
Balochistan,Pakistan,2020-12-04,28.328491999999997,65.898403,17333,169.0,16602.0,562.0,2020
Gilgit-Baltistan,Pakistan,2020-12-04,35.792146,74.982138,4692,98.0,4441.0,153.0,2020
Islamabad,Pakistan,2020-12-04,33.665087,73.121219,31639,332.0,25399.0,5908.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-04,34.485332,72.09169,48264,1389.0,43168.0,3707.0,2020
Punjab,Pakistan,2020-12-04,30.811346,72.13913199999998,121753,3115.0,99164.0,19474.0,2020
Sindh,Pakistan,2020-12-04,26.009446,68.77680699999999,179240,2983.0,156034.0,20223.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-05,34.027401,73.947253,7219,175.0,5567.0,1477.0,2020
Balochistan,Pakistan,2020-12-05,28.328491999999997,65.898403,17392,169.0,16653.0,570.0,2020
Gilgit-Baltistan,Pakistan,2020-12-05,35.792146,74.982138,4708,98.0,4465.0,145.0,2020
Islamabad,Pakistan,2020-12-05,33.665087,73.121219,31992,334.0,25784.0,5874.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-05,34.485332,72.09169,48683,1399.0,43839.0,3445.0,2020
Punjab,Pakistan,2020-12-05,30.811346,72.13913199999998,122293,3137.0,99215.0,19941.0,2020
Sindh,Pakistan,2020-12-05,26.009446,68.77680699999999,180904,2991.0,157006.0,20907.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-06,34.027401,73.947253,7278,177.0,5629.0,1472.0,2020
Balochistan,Pakistan,2020-12-06,28.328491999999997,65.898403,17440,169.0,16663.0,608.0,2020
Gilgit-Baltistan,Pakistan,2020-12-06,35.792146,74.982138,4719,98.0,4468.0,153.0,2020
Islamabad,Pakistan,2020-12-06,33.665087,73.121219,32414,340.0,26208.0,5866.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-06,34.485332,72.09169,49220,1404.0,44167.0,3649.0,2020
Punjab,Pakistan,2020-12-06,30.811346,72.13913199999998,122955,3162.0,99310.0,20483.0,2020
Sindh,Pakistan,2020-12-06,26.009446,68.77680699999999,182473,3011.0,158567.0,20895.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-07,34.027401,73.947253,7356,181.0,5698.0,1477.0,2020
Balochistan,Pakistan,2020-12-07,28.328491999999997,65.898403,17466,169.0,16736.0,561.0,2020
Gilgit-Baltistan,Pakistan,2020-12-07,35.792146,74.982138,4732,98.0,4482.0,152.0,2020
Islamabad,Pakistan,2020-12-07,33.665087,73.121219,32816,341.0,26396.0,6079.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-07,34.485332,72.09169,49676,1413.0,44253.0,4010.0,2020
Punjab,Pakistan,2020-12-07,30.811346,72.13913199999998,123762,3177.0,99396.0,21189.0,2020
Sindh,Pakistan,2020-12-07,26.009446,68.77680699999999,184486,3019.0,159581.0,21886.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-08,34.027401,73.947253,7390,182.0,5752.0,1456.0,2020
Balochistan,Pakistan,2020-12-08,28.328491999999997,65.898403,17501,169.0,16805.0,527.0,2020
Gilgit-Baltistan,Pakistan,2020-12-08,35.792146,74.982138,4746,98.0,4482.0,166.0,2020
Islamabad,Pakistan,2020-12-08,33.665087,73.121219,33061,341.0,26603.0,6117.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-08,34.485332,72.09169,50078,1419.0,44289.0,4370.0,2020
Punjab,Pakistan,2020-12-08,30.811346,72.13913199999998,124191,3218.0,111610.0,9363.0,2020
Sindh,Pakistan,2020-12-08,26.009446,68.77680699999999,186212,3060.0,160933.0,22219.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-09,34.027401,73.947253,7427,182.0,5829.0,1416.0,2020
Balochistan,Pakistan,2020-12-09,28.328491999999997,65.898403,17540,170.0,16857.0,513.0,2020
Gilgit-Baltistan,Pakistan,2020-12-09,35.792146,74.982138,4761,98.0,4503.0,160.0,2020
Islamabad,Pakistan,2020-12-09,33.665087,73.121219,33420,345.0,26795.0,6280.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-09,34.485332,72.09169,50506,1429.0,44526.0,4551.0,2020
Punjab,Pakistan,2020-12-09,30.811346,72.13913199999998,124804,3242.0,111720.0,9842.0,2020
Sindh,Pakistan,2020-12-09,26.009446,68.77680699999999,187684,3081.0,162041.0,22562.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-10,34.027401,73.947253,7517,183.0,5912.0,1422.0,2020
Balochistan,Pakistan,2020-12-10,28.328491999999997,65.898403,17604,171.0,16910.0,523.0,2020
Gilgit-Baltistan,Pakistan,2020-12-10,35.792146,74.982138,4765,98.0,4511.0,156.0,2020
Islamabad,Pakistan,2020-12-10,33.665087,73.121219,33695,348.0,27003.0,6344.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-10,34.485332,72.09169,50762,1439.0,44633.0,4690.0,2020
Punjab,Pakistan,2020-12-10,30.811346,72.13913199999998,125250,3265.0,111840.0,10145.0,2020
Sindh,Pakistan,2020-12-10,26.009446,68.77680699999999,189687,3099.0,163492.0,23096.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-11,34.027401,73.947253,7578,186.0,6008.0,1384.0,2020
Balochistan,Pakistan,2020-12-11,28.328491999999997,65.898403,17650,173.0,16960.0,517.0,2020
Gilgit-Baltistan,Pakistan,2020-12-11,35.792146,74.982138,4770,98.0,4539.0,133.0,2020
Islamabad,Pakistan,2020-12-11,33.665087,73.121219,34014,353.0,27205.0,6456.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-11,34.485332,72.09169,51172,1450.0,45129.0,4593.0,2020
Punjab,Pakistan,2020-12-11,30.811346,72.13913199999998,125897,3284.0,114647.0,7966.0,2020
Sindh,Pakistan,2020-12-11,26.009446,68.77680699999999,191246,3109.0,164604.0,23533.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-12,34.027401,73.947253,7620,188.0,6065.0,1367.0,2020
Balochistan,Pakistan,2020-12-12,28.328491999999997,65.898403,17696,173.0,16982.0,541.0,2020
Gilgit-Baltistan,Pakistan,2020-12-12,35.792146,74.982138,4775,98.0,4546.0,131.0,2020
Islamabad,Pakistan,2020-12-12,33.665087,73.121219,34300,358.0,27617.0,6325.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-12,34.485332,72.09169,51404,1455.0,45672.0,4277.0,2020
Punjab,Pakistan,2020-12-12,30.811346,72.13913199999998,126526,3320.0,114860.0,8346.0,2020
Sindh,Pakistan,2020-12-12,26.009446,68.77680699999999,192735,3132.0,165466.0,24137.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-13,34.027401,73.947253,7663,191.0,6156.0,1316.0,2020
Balochistan,Pakistan,2020-12-13,28.328491999999997,65.898403,17737,175.0,16997.0,565.0,2020
Gilgit-Baltistan,Pakistan,2020-12-13,35.792146,74.982138,4783,99.0,4559.0,125.0,2020
Islamabad,Pakistan,2020-12-13,33.665087,73.121219,34579,368.0,28020.0,6191.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-13,34.485332,72.09169,52092,1463.0,45866.0,4763.0,2020
Punjab,Pakistan,2020-12-13,30.811346,72.13913199999998,127212,3351.0,114910.0,8951.0,2020
Sindh,Pakistan,2020-12-13,26.009446,68.77680699999999,194359,3149.0,166492.0,24718.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-14,34.027401,73.947253,7719,191.0,6245.0,1283.0,2020
Balochistan,Pakistan,2020-12-14,28.328491999999997,65.898403,17745,175.0,17059.0,511.0,2020
Gilgit-Baltistan,Pakistan,2020-12-14,35.792146,74.982138,4791,99.0,4563.0,129.0,2020
Islamabad,Pakistan,2020-12-14,33.665087,73.121219,34840,371.0,28245.0,6224.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-14,34.485332,72.09169,52449,1473.0,46266.0,4710.0,2020
Punjab,Pakistan,2020-12-14,30.811346,72.13913199999998,127541,3365.0,114998.0,9178.0,2020
Sindh,Pakistan,2020-12-14,26.009446,68.77680699999999,195702,3158.0,167343.0,25201.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-15,34.027401,73.947253,7750,191.0,6321.0,1238.0,2020
Balochistan,Pakistan,2020-12-15,28.328491999999997,65.898403,17771,175.0,17092.0,504.0,2020
Gilgit-Baltistan,Pakistan,2020-12-15,35.792146,74.982138,4793,99.0,4583.0,111.0,2020
Islamabad,Pakistan,2020-12-15,33.665087,73.121219,35045,377.0,28480.0,6188.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-15,34.485332,72.09169,52787,1477.0,46350.0,4960.0,2020
Punjab,Pakistan,2020-12-15,30.811346,72.13913199999998,128138,3422.0,115298.0,9418.0,2020
Sindh,Pakistan,2020-12-15,26.009446,68.77680699999999,196962,3164.0,168209.0,25589.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-16,34.027401,73.947253,7771,193.0,6404.0,1174.0,2020
Balochistan,Pakistan,2020-12-16,28.328491999999997,65.898403,17796,176.0,17188.0,432.0,2020
Gilgit-Baltistan,Pakistan,2020-12-16,35.792146,74.982138,4799,99.0,4603.0,97.0,2020
Islamabad,Pakistan,2020-12-16,33.665087,73.121219,35203,379.0,28699.0,6125.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-16,34.485332,72.09169,53253,1489.0,46895.0,4869.0,2020
Punjab,Pakistan,2020-12-16,30.811346,72.13913199999998,128673,3452.0,115424.0,9797.0,2020
Sindh,Pakistan,2020-12-16,26.009446,68.77680699999999,198482,3222.0,169385.0,25875.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-17,34.027401,73.947253,7833,194.0,6495.0,1144.0,2020
Balochistan,Pakistan,2020-12-17,28.328491999999997,65.898403,17838,176.0,17235.0,427.0,2020
Gilgit-Baltistan,Pakistan,2020-12-17,35.792146,74.982138,4804,99.0,4604.0,101.0,2020
Islamabad,Pakistan,2020-12-17,33.665087,73.121219,35441,381.0,29053.0,6007.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-17,34.485332,72.09169,53609,1502.0,47272.0,4835.0,2020
Punjab,Pakistan,2020-12-17,30.811346,72.13913199999998,129291,3491.0,115595.0,10205.0,2020
Sindh,Pakistan,2020-12-17,26.009446,68.77680699999999,199706,3237.0,176337.0,20132.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-18,34.027401,73.947253,7893,200.0,6588.0,1105.0,2020
Balochistan,Pakistan,2020-12-18,28.328491999999997,65.898403,17868,177.0,17258.0,433.0,2020
Gilgit-Baltistan,Pakistan,2020-12-18,35.792146,74.982138,4810,99.0,4607.0,104.0,2020
Islamabad,Pakistan,2020-12-18,33.665087,73.121219,35700,385.0,29417.0,5898.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-18,34.485332,72.09169,54021,1511.0,48254.0,4256.0,2020
Punjab,Pakistan,2020-12-18,30.811346,72.13913199999998,130122,3522.0,115701.0,10899.0,2020
Sindh,Pakistan,2020-12-18,26.009446,68.77680699999999,201080,3270.0,178027.0,19783.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-19,34.027401,73.947253,7937,203.0,6689.0,1045.0,2020
Balochistan,Pakistan,2020-12-19,28.328491999999997,65.898403,17880,179.0,17304.0,397.0,2020
Gilgit-Baltistan,Pakistan,2020-12-19,35.792146,74.982138,4814,99.0,4609.0,106.0,2020
Islamabad,Pakistan,2020-12-19,33.665087,73.121219,35905,388.0,29780.0,5737.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-19,34.485332,72.09169,54448,1521.0,48426.0,4501.0,2020
Punjab,Pakistan,2020-12-19,30.811346,72.13913199999998,130706,3558.0,118827.0,8321.0,2020
Sindh,Pakistan,2020-12-19,26.009446,68.77680699999999,202983,3302.0,178866.0,20815.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-20,34.027401,73.947253,7961,204.0,6763.0,994.0,2020
Balochistan,Pakistan,2020-12-20,28.328491999999997,65.898403,17909,179.0,17309.0,421.0,2020
Gilgit-Baltistan,Pakistan,2020-12-20,35.792146,74.982138,4822,99.0,4617.0,106.0,2020
Islamabad,Pakistan,2020-12-20,33.665087,73.121219,36117,389.0,30136.0,5592.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-20,34.485332,72.09169,54948,1536.0,48903.0,4509.0,2020
Punjab,Pakistan,2020-12-20,30.811346,72.13913199999998,131428,3604.0,119897.0,7927.0,2020
Sindh,Pakistan,2020-12-20,26.009446,68.77680699999999,204103,3319.0,179780.0,21004.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-21,34.027401,73.947253,8002,206.0,6874.0,922.0,2020
Balochistan,Pakistan,2020-12-21,28.328491999999997,65.898403,17926,179.0,17372.0,375.0,2020
Gilgit-Baltistan,Pakistan,2020-12-21,35.792146,74.982138,4827,99.0,4617.0,111.0,2020
Islamabad,Pakistan,2020-12-21,33.665087,73.121219,36257,391.0,30373.0,5493.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-21,34.485332,72.09169,55183,1546.0,49121.0,4516.0,2020
Punjab,Pakistan,2020-12-21,30.811346,72.13913199999998,131933,3638.0,119998.0,8297.0,2020
Sindh,Pakistan,2020-12-21,26.009446,68.77680699999999,204840,3333.0,180730.0,20777.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-22,34.027401,73.947253,8015,210.0,6975.0,830.0,2020
Balochistan,Pakistan,2020-12-22,28.328491999999997,65.898403,17950,179.0,17408.0,363.0,2020
Gilgit-Baltistan,Pakistan,2020-12-22,35.792146,74.982138,4831,99.0,4636.0,96.0,2020
Islamabad,Pakistan,2020-12-22,33.665087,73.121219,36416,393.0,30761.0,5262.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-22,34.485332,72.09169,55450,1553.0,49445.0,4452.0,2020
Punjab,Pakistan,2020-12-22,30.811346,72.13913199999998,132526,3688.0,120110.0,8728.0,2020
Sindh,Pakistan,2020-12-22,26.009446,68.77680699999999,205484,3352.0,181602.0,20530.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-23,34.027401,73.947253,8040,211.0,7072.0,757.0,2020
Balochistan,Pakistan,2020-12-23,28.328491999999997,65.898403,17980,179.0,17477.0,324.0,2020
Gilgit-Baltistan,Pakistan,2020-12-23,35.792146,74.982138,4832,99.0,4639.0,94.0,2020
Islamabad,Pakistan,2020-12-23,33.665087,73.121219,36483,394.0,31120.0,4969.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-23,34.485332,72.09169,55811,1563.0,49740.0,4508.0,2020
Punjab,Pakistan,2020-12-23,30.811346,72.13913199999998,133179,3732.0,121112.0,8335.0,2020
Sindh,Pakistan,2020-12-23,26.009446,68.77680699999999,206489,3379.0,184192.0,18918.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-24,34.027401,73.947253,8065,211.0,7165.0,689.0,2020
Balochistan,Pakistan,2020-12-24,28.328491999999997,65.898403,18005,181.0,17529.0,295.0,2020
Gilgit-Baltistan,Pakistan,2020-12-24,35.792146,74.982138,4838,99.0,4649.0,90.0,2020
Islamabad,Pakistan,2020-12-24,33.665087,73.121219,36721,398.0,31332.0,4991.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-24,34.485332,72.09169,56160,1577.0,50244.0,4339.0,2020
Punjab,Pakistan,2020-12-24,30.811346,72.13913199999998,133874,3783.0,121216.0,8875.0,2020
Sindh,Pakistan,2020-12-24,26.009446,68.77680699999999,207407,3419.0,184999.0,18989.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-25,34.027401,73.947253,8103,213.0,7250.0,640.0,2020
Balochistan,Pakistan,2020-12-25,28.328491999999997,65.898403,18028,181.0,17564.0,283.0,2020
Gilgit-Baltistan,Pakistan,2020-12-25,35.792146,74.982138,4844,101.0,4671.0,72.0,2020
Islamabad,Pakistan,2020-12-25,33.665087,73.121219,36844,402.0,31575.0,4867.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-25,34.485332,72.09169,56544,1585.0,50855.0,4104.0,2020
Punjab,Pakistan,2020-12-25,30.811346,72.13913199999998,134345,3831.0,121395.0,9119.0,2020
Sindh,Pakistan,2020-12-25,26.009446,68.77680699999999,208514,3440.0,185648.0,19426.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-26,34.027401,73.947253,8148,214.0,7325.0,609.0,2020
Balochistan,Pakistan,2020-12-26,28.328491999999997,65.898403,18061,181.0,17582.0,298.0,2020
Gilgit-Baltistan,Pakistan,2020-12-26,35.792146,74.982138,4847,101.0,4677.0,69.0,2020
Islamabad,Pakistan,2020-12-26,33.665087,73.121219,36981,404.0,31727.0,4850.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-26,34.485332,72.09169,56875,1596.0,51200.0,4079.0,2020
Punjab,Pakistan,2020-12-26,30.811346,72.13913199999998,135141,3858.0,121625.0,9658.0,2020
Sindh,Pakistan,2020-12-26,26.009446,68.77680699999999,209429,3462.0,186353.0,19614.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-27,34.027401,73.947253,8172,216.0,7392.0,564.0,2020
Balochistan,Pakistan,2020-12-27,28.328491999999997,65.898403,18075,182.0,17586.0,307.0,2020
Gilgit-Baltistan,Pakistan,2020-12-27,35.792146,74.982138,4850,101.0,4683.0,66.0,2020
Islamabad,Pakistan,2020-12-27,33.665087,73.121219,37117,404.0,31895.0,4818.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-27,34.485332,72.09169,57215,1602.0,51552.0,4061.0,2020
Punjab,Pakistan,2020-12-27,30.811346,72.13913199999998,135665,3900.0,121989.0,9776.0,2020
Sindh,Pakistan,2020-12-27,26.009446,68.77680699999999,210241,3469.0,187035.0,19737.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-28,34.027401,73.947253,8215,218.0,7469.0,528.0,2020
Balochistan,Pakistan,2020-12-28,28.328491999999997,65.898403,18082,182.0,17619.0,281.0,2020
Gilgit-Baltistan,Pakistan,2020-12-28,35.792146,74.982138,4850,101.0,4686.0,63.0,2020
Islamabad,Pakistan,2020-12-28,33.665087,73.121219,37272,407.0,32143.0,4722.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-28,34.485332,72.09169,57467,1609.0,51928.0,3930.0,2020
Punjab,Pakistan,2020-12-28,30.811346,72.13913199999998,136147,3921.0,122280.0,9946.0,2020
Sindh,Pakistan,2020-12-28,26.009446,68.77680699999999,211276,3491.0,187767.0,20018.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-29,34.027401,73.947253,8235,219.0,7530.0,486.0,2020
Balochistan,Pakistan,2020-12-29,28.328491999999997,65.898403,18099,182.0,17656.0,261.0,2020
Gilgit-Baltistan,Pakistan,2020-12-29,35.792146,74.982138,4853,101.0,4696.0,56.0,2020
Islamabad,Pakistan,2020-12-29,33.665087,73.121219,37390,412.0,32553.0,4425.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-29,34.485332,72.09169,57746,1617.0,52056.0,4073.0,2020
Punjab,Pakistan,2020-12-29,30.811346,72.13913199999998,136669,3959.0,122652.0,10058.0,2020
Sindh,Pakistan,2020-12-29,26.009446,68.77680699999999,212093,3502.0,188351.0,20240.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-30,34.027401,73.947253,8241,220.0,7577.0,444.0,2020
Balochistan,Pakistan,2020-12-30,28.328491999999997,65.898403,18118,182.0,17683.0,253.0,2020
Gilgit-Baltistan,Pakistan,2020-12-30,35.792146,74.982138,4855,101.0,4700.0,54.0,2020
Islamabad,Pakistan,2020-12-30,33.665087,73.121219,37556,415.0,33253.0,3888.0,2020
Khyber Pakhtunkhwa,Pakistan,2020-12-30,34.485332,72.09169,57982,1627.0,52818.0,3537.0,2020
Punjab,Pakistan,2020-12-30,30.811346,72.13913199999998,137295,3982.0,122932.0,10381.0,2020
Sindh,Pakistan,2020-12-30,26.009446,68.77680699999999,213193,3520.0,191150.0,18523.0,2020
Azad Jammu and Kashmir,Pakistan,2020-12-31,34.027401,73.947253,8256,221.0,7617.0,418.0,2020
Balochistan,Pakistan,2020-12-31,28.328491999999997,65.898403,18148,183.0,17702.0,263.0,2020
Gilgit-Baltistan,Pakistan,2020-12-31,35.792146,74.982138,4856,101.0,4705.0,50.0,2020
